Zeit;Kanal A
(ms);(mV)

-20,92857058;0,93073320
-20,92357058;1,11712600
-20,91857058;0,74434050
-20,91357058;0,55856290
-20,90857058;0,00000000
-20,90357058;0,55856290
-20,89857058;0,93073320
-20,89357058;0,18577760
-20,88857058;0,55856290
-20,88357058;1,30290300
-20,87857058;1,11712600
-20,87357058;0,74434050
-20,86857058;0,55856290
-20,86357058;0,93073320
-20,85857059;0,18577760
-20,85357059;0,74434050
-20,84857059;1,30290300
-20,84357059;0,93073320
-20,83857059;0,74434050
-20,83357059;0,55856290
-20,82857059;1,11712600
-20,82357059;1,30290300
-20,81857059;1,11712600
-20,81357059;0,74434050
-20,80857059;0,93073320
-20,80357059;0,93073320
-20,79857059;1,48929600
-20,79357059;0,37217020
-20,78857059;0,74434050
-20,78357059;1,11712600
-20,77857059;0,93073320
-20,77357059;0,18577760
-20,76857059;0,74434050
-20,76357059;0,74434050
-20,75857059;0,93073320
-20,75357059;0,55856290
-20,74857059;0,55856290
-20,74357059;0,93073320
-20,73857059;0,37217020
-20,73357059;0,93073320
-20,72857059;1,48929600
-20,72357059;0,55856290
-20,71857059;1,11712600
-20,71357059;0,55856290
-20,70857059;0,93073320
-20,70357059;0,93073320
-20,69857059;0,74434050
-20,69357059;0,93073320
-20,68857059;0,93073320
-20,68357059;0,55856290
-20,67857059;1,48929600
-20,67357059;0,55856290
-20,66857059;0,37217020
-20,66357059;1,48929600
-20,65857059;1,30290300
-20,65357059;1,11712600
-20,64857059;1,30290300
-20,64357059;1,11712600
-20,63857059;0,93073320
-20,63357059;0,74434050
-20,62857059;0,93073320
-20,62357059;1,48929600
-20,61857059;0,93073320
-20,61357059;1,30290300
-20,60857059;1,11712600
-20,60357059;1,30290300
-20,59857059;0,74434050
-20,59357059;1,67568900
-20,58857059;0,74434050
-20,58357059;0,74434050
-20,57857059;1,11712600
-20,57357059;1,48929600
-20,56857059;1,11712600
-20,56357059;1,67568900
-20,55857059;0,93073320
-20,55357059;1,30290300
-20,54857059;0,55856290
-20,54357059;0,93073320
-20,53857059;1,11712600
-20,53357059;1,11712600
-20,52857059;0,93073320
-20,52357059;0,93073320
-20,51857059;1,11712600
-20,51357059;-0,74434050
-20,50857059;0,55856290
-20,50357059;0,93073320
-20,49857059;0,93073320
-20,49357059;0,74434050
